model,prompt_id,location_id,layer,kv,local_group,severity,magnitude_class,layer_band,manifest_z,reconstructed_z,z_reconstruction_abs_error,encoding,bit,clean_word,fault_word,raw_scale,encoded_clean_scale,fault_scale,fault_scale_valid,scale_amplification,clean_group_equal_raw,clean_reference_source,local_write_changed,cache_readback_pass,fault_logits_finite,fault_vs_clean_top1_same,fault_vs_clean_kl,fault_vs_clean_maxlogit,fault_vs_clean_meanlogit,fault_vs_raw_top1_same,fault_vs_raw_kl,fault_vs_raw_maxlogit,fault_vs_bf16_top1_same,fault_vs_bf16_kl,fault_vs_bf16_maxlogit
QWEN3_14B,3,8,27,K,46,LOW,LOW_Z,LATE,-1.6274458889748586,-1.6274458320426695,5.6932189185232573e-08,BINARY32_Z,0,2515925851,2515925850,0.3236607142857143,0.3236607139726913,0.32366071313694283,True,1.0000000025821747,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.07255049794912338,1.609375
QWEN3_14B,3,9,27,K,351,HIGH,HIGH_Z,LATE,0.044394119358453436,0.044394119358453436,0.0,BINARY32_Z,31,2964706971,817223323,1.03125,1.0312500000441234,0.0040283203074714434,True,256.0000003305184,True,FULL_RAW_INT4,True,True,True,True,0.00041614146903157234,0.125,0.02227502316236496,True,0.00041614146903157234,0.125,True,0.06933729350566864,1.640625
QWEN3_14B,3,10,27,V,87,MEDIUM,LOW_Z,LATE,-0.9369902730311863,-0.9369902024741995,7.055698680868971e-08,BINARY32_Z,16,2701268623,2701334159,0.5223214285714286,0.5223214284333627,0.5224098259580043,True,1.0001692397053414,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.07255049794912338,1.609375
QWEN3_14B,3,11,29,V,209,LOW,HIGH_Z,LATE,0.4964258087035341,0.4964258261194989,1.741596483695318e-08,BINARY32_Z,0,3086048308,3086048309,1.4107142857142858,1.4107142846723337,1.4107142883150443,True,1.0000000025821747,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.07255049794912338,1.609375
QWEN3_14B,4,0,0,K,102,HIGH,LOW_Z,EARLY,-1.2299260508010852,-1.2299260940218555,4.322077029605964e-08,BINARY32_Z,31,2622634243,475150595,0.4263392857142857,0.4263392851701032,0.0016653878305455548,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,4.7664856538176537e-05,0.171875,0.0217095036059618,True,4.7664856538176537e-05,0.171875,True,0.0021027512848377228,0.75
QWEN3_14B,4,1,6,K,437,MEDIUM,HIGH_Z,EARLY,0.14101226496476657,0.1410123095270735,4.4562306927842243e-08,BINARY32_Z,16,2990642719,2990577183,1.1026785714285714,1.1026785716757186,1.102491986256823,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,2,0,V,15,LOW,LOW_Z,EARLY,-5.252766041106324,-5.252766070379967,2.927364306515301e-08,BINARY32_Z,0,1542761360,1542761361,0.026227678571428572,0.026227678552667315,0.02622767862039176,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,3,3,V,17,HIGH,HIGH_Z,EARLY,-3.3075090045686264,-3.3075090349743985,3.040577212232165e-08,BINARY32_Z,31,2064937319,4212420967,0.10100446428571429,0.10100446415746125,25.85714285769391,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,8.48608324304223e-05,0.15625,0.023068338632583618,True,8.48608324304223e-05,0.15625,True,0.002104523591697216,0.8125
QWEN3_14B,4,4,14,K,52,MEDIUM,LOW_Z,MIDDLE,-1.6274458889748586,-1.6274458320426695,5.6932189185232573e-08,BINARY32_Z,16,2515925851,2515860315,0.3236607142857143,0.3236607139726913,0.3236059469975746,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,5,15,K,21,LOW,HIGH_Z,MIDDLE,0.1526470763170395,0.15264701001047676,6.630656274042579e-08,BINARY32_Z,0,2993765885,2993765884,1.1116071428571428,1.111607142736133,1.1116071398657694,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,6,14,V,431,HIGH,LOW_Z,MIDDLE,-2.876617561939616,-2.876617584494718,2.2555101786281284e-08,BINARY32_Z,31,2180603862,33120214,0.13616071428571427,0.13616071412369057,0.0005318777888589656,True,256.0000003305184,True,FULL_RAW_INT4,True,True,True,True,5.1227707444923e-06,0.140625,0.017363835126161575,True,5.1227707444923e-06,0.140625,True,0.002113187685608864,0.875
QWEN3_14B,4,7,16,V,312,MEDIUM,HIGH_Z,MIDDLE,-1.8589877350352335,-1.8589876904729266,4.456230695559782e-08,BINARY32_Z,16,2453771807,2453706271,0.27566964285714285,0.2756696428299512,0.2756229964752424,True,1.0001692397053414,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,8,27,K,64,LOW,LOW_Z,LATE,-1.6474835660364007,-1.647483585279215,1.9242814230935323e-08,BINARY32_Z,0,2510547008,2510547009,0.31919642857142855,0.31919642861385383,0.3191964294380747,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,9,27,K,301,HIGH,HIGH_Z,LATE,0.05683117535680559,0.056831222596676084,4.7239870494542036e-08,BINARY32_Z,31,2968045530,820561882,1.0401785714285714,1.0401785701884156,0.004063197534552556,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,1.626217272132635e-05,0.15625,0.04686964675784111,True,1.626217272132635e-05,0.15625,True,0.002147638238966465,0.875
QWEN3_14B,4,10,27,V,171,MEDIUM,LOW_Z,LATE,-0.894465654335256,-0.8944655858276424,6.850761369303626e-08,BINARY32_Z,16,2712683738,2712749274,0.5379464285714286,0.5379464286263614,0.5380374705214317,True,1.0001692397053414,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,4,11,32,V,170,LOW,HIGH_Z,LATE,0.6020360626399042,0.6020360140800975,4.855980662021864e-08,BINARY32_Z,0,3114397827,3114397826,1.5178571428571428,1.5178571419051814,1.5178571379858095,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,0.002102036029100418,0.8125
QWEN3_14B,5,0,0,K,104,HIGH,LOW_Z,EARLY,-1.2527660411063244,-1.2527660703799668,2.9273642399019195e-08,BINARY32_Z,31,2616503184,469019536,0.41964285714285715,0.4196428571135746,0.001639229908483514,True,256.000000330518,True,FULL_RAW_INT4,True,True,True,True,3.053941100006341e-07,0.25,0.02926412597298622,True,3.053941100006341e-07,0.25,True,7.815693970769644e-05,3.15625
QWEN3_14B,5,1,0,K,57,MEDIUM,HIGH_Z,EARLY,0.13515956090990866,0.13515958328163588,2.2371727220749094e-08,BINARY32_Z,16,2989071640,2989006104,1.0982142857142858,1.0982142866358344,1.098028456623379,True,1.0001692397053414,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,2,0,V,506,LOW,LOW_Z,EARLY,-5.222392407004561,-5.222392421336448,1.433188678845454e-08,BINARY32_Z,0,1550914725,1550914724,0.026785714285714284,0.026785714312930448,0.02678571424376506,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,3,7,V,12,HIGH,HIGH_Z,EARLY,-3.3155018715899702,-3.3155018257279294,4.5862040831678996e-08,BINARY32_Z,31,2062791771,4210275419,0.10044642857142858,0.10044642855544887,25.714285743394313,True,256.0000003305185,True,FULL_RAW_INT4,True,True,True,True,3.943915771742468e-08,0.28125,0.07516895234584808,True,3.943915771742468e-08,0.28125,True,9.270447480957955e-05,3.34375
QWEN3_14B,5,4,14,K,284,MEDIUM,LOW_Z,MIDDLE,-1.6988305250994888,-1.698830465279435,5.982005379934208e-08,BINARY32_Z,16,2496763685,2496698149,0.3080357142857143,0.30803571444105665,0.30798359138879994,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,5,15,K,337,LOW,HIGH_Z,MIDDLE,0.1584294066320409,0.15842936260448298,4.402755790500201e-08,BINARY32_Z,0,2995318073,2995318072,1.1160714285714286,1.116071427138778,1.1160714242568868,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,6,14,V,441,HIGH,LOW_Z,MIDDLE,-2.9369902730311863,-2.9369902024741994,7.055698691971202e-08,BINARY32_Z,31,2164397711,16914063,0.13058035714285715,0.130580357066193,0.0005100795191312593,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,8.629973535789759e-08,0.3125,0.07384387403726578,True,8.629973535789759e-08,0.3125,True,9.607651736587286e-05,3.40625
QWEN3_14B,5,7,16,V,56,MEDIUM,HIGH_Z,MIDDLE,-1.9556058806415466,-1.9556058806415466,0.0,BINARY32_Z,16,2427836059,2427770523,0.2578125,0.2578124999278162,0.2577688751993312,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,8,27,K,228,LOW,LOW_Z,LATE,-1.6678036086903347,-1.6678035696588105,3.9031524234900417e-08,BINARY32_Z,0,2505092404,2505092405,0.31473214285714285,0.3147321431196859,0.3147321439323792,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,9,27,K,267,HIGH,HIGH_Z,LATE,0.038135152814791906,0.03813512888677098,2.3928020925767512e-08,BINARY32_Z,31,2963026836,815543188,1.0267857142857142,1.026785714226176,0.004010881691017604,True,256.0000003305182,True,FULL_RAW_INT4,True,True,True,True,4.161995548201958e-08,0.21875,0.04456917941570282,True,4.161995548201958e-08,0.21875,True,9.260054503101856e-05,3.25
QWEN3_14B,5,10,27,V,124,MEDIUM,LOW_Z,LATE,-0.9308379052358636,-0.9308379754926045,7.025674086946765e-08,BINARY32_Z,16,2702920099,2702854563,0.5245535714285714,0.5245535714865389,0.5244648112164266,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,5,11,30,V,149,LOW,HIGH_Z,LATE,0.5235619560570128,0.5235619560570128,0.0,BINARY32_Z,0,3093332608,3093332609,1.4375,1.4375000011202674,1.4375000048321431,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,9.679376671556383e-05,3.21875
QWEN3_14B,6,0,0,K,160,HIGH,LOW_Z,EARLY,-1.2374993426921557,-1.2374993137266563,2.8965499332400668e-08,BINARY32_Z,31,2620601323,473117675,0.42410714285714285,0.424107143065279,0.0016566685254598426,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,-3.19014752392377e-08,0.15625,0.01761389710009098,True,-3.19014752392377e-08,0.15625,True,4.882770099357003e-07,1.53125
QWEN3_14B,6,1,2,K,147,MEDIUM,HIGH_Z,EARLY,0.12338243806038375,0.12338241550528205,2.2555101703014557e-08,BINARY32_Z,16,2985910230,2985844694,1.0892857142857142,1.0892857135169105,1.0891013943178491,True,1.0001692397053414,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,2,0,V,469,LOW,LOW_Z,EARLY,-5.229926050801085,-5.229926094021855,4.3220770074015036e-08,BINARY32_Z,0,1548892420,1548892421,0.026646205357142856,0.026646205374735315,0.026646205443540467,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,3,7,V,67,HIGH,HIGH_Z,EARLY,-3.3397493253352444,-3.3397493719746065,4.663936215010267e-08,BINARY32_Z,31,2056282870,4203766518,0.09877232142857142,0.0987723214465479,25.28571432296231,True,256.00000033051816,True,FULL_RAW_INT4,True,True,True,True,-9.63528279385173e-08,0.53125,0.11726688593626022,True,-9.63528279385173e-08,0.53125,True,6.049957050890953e-07,1.515625
QWEN3_14B,6,4,15,K,234,MEDIUM,LOW_Z,MIDDLE,-1.4944720186925404,-1.4944719667732487,5.191929175474286e-08,BINARY32_Z,16,2551620752,2551686288,0.3549107142857143,0.3549107147201896,0.35497077970497143,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,5,14,K,59,LOW,HIGH_Z,MIDDLE,0.081388350061941,0.08138832684065486,2.3221286143959574e-08,BINARY32_Z,0,2974637528,2974637529,1.0580357142857142,1.05803571446067,1.0580357171927028,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,6,14,V,156,HIGH,LOW_Z,MIDDLE,-2.9681510858956406,-2.96815113396066,4.806501952003828e-08,BINARY32_Z,31,2156033012,8549364,0.12779017857142858,0.1277901784472377,0.0004991803839150368,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,-5.243089873374629e-08,0.25,0.020348792895674706,True,-5.243089873374629e-08,0.25,True,9.059411922862637e-07,1.53125
QWEN3_14B,6,7,17,V,407,MEDIUM,HIGH_Z,MIDDLE,-2.006454997458175,-2.0064550221372994,2.4679124521753693e-08,BINARY32_Z,16,2414186347,2414120811,0.24888392857142858,0.2488839288111495,0.24884181489571988,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,8,29,K,170,LOW,LOW_Z,LATE,-1.5499670433947252,-1.5499670793649523,3.5970227019177514e-08,BINARY32_Z,0,2536723896,2536723897,0.34151785714285715,0.34151785742941393,0.3415178583112726,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,9,27,K,177,HIGH,HIGH_Z,LATE,-0.006454997458174798,-0.006455022137299351,2.4679124552978715e-08,BINARY32_Z,31,2951057259,803573611,0.9955357142857143,0.995535715565929,0.0038888113839086152,True,256.0000003305184,True,FULL_RAW_INT4,True,True,True,True,-3.556390026915324e-08,0.25,0.038496389985084534,True,-3.556390026915324e-08,0.25,True,9.895292123474064e-07,1.578125
QWEN3_14B,6,10,28,V,28,MEDIUM,LOW_Z,LATE,-0.9681510858956407,-0.9681511339606601,4.8065019409015974e-08,BINARY32_Z,16,2692903924,2692969460,0.5111607142857143,0.511160713953939,0.5112472226425507,True,1.0001692397053414,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,6,11,28,V,133,LOW,HIGH_Z,LATE,0.45943161863729726,0.45943161863729726,0.0,BINARY32_Z,0,3076117751,3076117750,1.375,1.3749999988158892,1.3749999952653993,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,6.544360644511471e-07,1.53125
QWEN3_14B,7,0,0,K,236,HIGH,LOW_Z,EARLY,-1.2604605063152474,-1.2604604621699673,4.414528009810681e-08,BINARY32_Z,31,2614437736,466954088,0.4174107142857143,0.4174107137913011,0.0016305105986421386,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,1.2780710676452145e-06,0.1953125,0.028037207201123238,True,1.2780710676452145e-06,0.1953125,True,2.253207640023902e-05,1.625
QWEN3_14B,7,1,4,K,103,MEDIUM,HIGH_Z,EARLY,0.12928301694496647,0.12928301694496647,0.0,BINARY32_Z,16,2987494161,2987428625,1.09375,1.0937500002510823,1.0935649256452942,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,2,0,V,63,LOW,LOW_Z,EARLY,-5.381090183353892,-5.381090167355506,1.599838661547892e-08,BINARY32_Z,0,1508314623,1508314622,0.023995535714285716,0.0239955357268249,0.023995535664864242,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,3,6,V,190,HIGH,HIGH_Z,EARLY,-3.3895023910797626,-3.3895024071717064,1.6091943777496454e-08,BINARY32_Z,31,2042927391,4190411039,0.09542410714285714,0.095424107083201,24.42857144483887,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,2.6070141757372767e-05,1.25,0.2191953957080841,True,2.6070141757372767e-05,1.25,True,5.071121449873317e-06,2.0
QWEN3_14B,7,4,15,K,248,MEDIUM,LOW_Z,MIDDLE,-1.6884138097409689,-1.6884138493340966,3.959312766532719e-08,BINARY32_Z,16,2499559874,2499625410,0.31026785714285715,0.31026785725877587,0.3103203668995153,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,5,14,K,173,LOW,HIGH_Z,MIDDLE,0.16992500144231237,0.16992500144231237,0.0,BINARY32_Z,0,2998403911,2998403910,1.125,1.1250000013076684,1.1249999984027221,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,6,14,V,248,HIGH,LOW_Z,MIDDLE,-2.9871760083454686,-2.9871759596424163,4.870305225779248e-08,BINARY32_Z,31,2150926075,3442427,0.12611607142857142,0.12611607155220625,0.0004926409038647632,True,256.0000003305184,True,FULL_RAW_INT4,True,True,True,True,1.1257598089287058e-06,0.1875,0.02163170836865902,True,1.1257598089287058e-06,0.1875,True,1.1575823009479791e-05,1.59375
QWEN3_14B,7,7,14,V,214,MEDIUM,HIGH_Z,MIDDLE,-2.0,-2.0,0.0,BINARY32_Z,16,2415919103,2415853567,0.25,0.24999999971757467,0.24995769695059486,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,8,27,K,140,LOW,LOW_Z,LATE,-1.6374299397244754,-1.6374299206152916,1.910918379088855e-08,BINARY32_Z,0,2513245768,2513245769,0.32142857142857145,0.32142857142323494,0.3214285722532196,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,9,27,K,97,HIGH,HIGH_Z,LATE,0.050626049348222874,0.05062607306996814,2.3721745269489336e-08,BINARY32_Z,31,2966379848,818896200,1.0357142857142858,1.035714284860186,0.004045758920011674,True,256.00000033051833,True,FULL_RAW_INT4,True,True,True,True,1.1342908692313358e-06,0.1875,0.02101927623152733,True,1.1342908692313358e-06,0.1875,True,1.1583493687794544e-05,1.59375
QWEN3_14B,7,10,28,V,96,MEDIUM,LOW_Z,LATE,-1.0794344285549373,-1.079434467494405,3.893946765032297e-08,BINARY32_Z,16,2663031532,2663097068,0.4732142857142857,0.4732142858658198,0.4732943725121232,True,1.0001692397053417,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
QWEN3_14B,7,11,30,V,36,LOW,HIGH_Z,LATE,0.478047349722382,0.4780472968046442,5.291773780280451e-08,BINARY32_Z,0,3081114859,3081114858,1.3928571428571428,1.3928571414546707,1.3928571378580705,True,1.0000000025821745,True,FULL_RAW_INT4,False,True,True,True,0.0,0.0,0.0,True,0.0,0.0,True,1.5847181202843785e-05,1.59375
